"school_code","district_code","district","school","free_reduced_price_meal_eligibility","2011_12","2012_13","2013_14","2014_15","2015_16"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","Eligible For Free Lunch","49.3","44.9","32.1","34.5","*"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","Not Eligible For Lunch","","","","36.0","*"
"0642311","0640011","Hartford School District","Burr School","Eligible For Free Lunch","25.8","18.6","27.4","25.4","*"
"0642311","0640011","Hartford School District","Burr School","Not Eligible For Lunch","","","","21.6","*"
"0643911","0640011","Hartford School District","Capital Community College Magnet Academy","Eligible For Free Lunch","","","","26.9","*"
"0643911","0640011","Hartford School District","Capital Community College Magnet Academy","Not Eligible For Lunch","","","","*","*"
"0643911","0640011","Hartford School District","Capital Community College Magnet Academy","Eligible For Reduced Lunch","","","","*","*"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","Eligible For Free Lunch","*","6.9","14.6","5.0","6.3"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","Not Eligible For Lunch","0.0","*","7.5","*","*"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","Eligible For Reduced Lunch","*","*","17.2","*","*"
"0642411","0640011","Hartford School District","Clark School","Eligible For Free Lunch","40.0","46.1","37.7","*","*"
"0642411","0640011","Hartford School District","Clark School","Not Eligible For Lunch","","","","*","*"
"0646411","0640011","Hartford School District","Classical Magnet School","Eligible For Free Lunch","4.3","2.8","6.3","12.3","12.5"
"0646411","0640011","Hartford School District","Classical Magnet School","Not Eligible For Lunch","*","3.7","*","*","*"
"0646411","0640011","Hartford School District","Classical Magnet School","Eligible For Reduced Lunch","*","0.0","*","*","*"
"0646011","0640011","Hartford School District","Culinary Arts Academy","Eligible For Free Lunch","56.0","68.7","*","58.0","68.5"
"0646011","0640011","Hartford School District","Culinary Arts Academy","Not Eligible For Lunch","","*","","*","*"
"0646011","0640011","Hartford School District","Culinary Arts Academy","Eligible For Reduced Lunch","","*","*","*","*"
"0641411","0640011","Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","Eligible For Free Lunch","18.3","*","22.5","22.3","20.6"
"0641411","0640011","Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","Not Eligible For Lunch","","*","","16.3","10.0"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","Eligible For Free Lunch","19.0","*","","",""
"0642811","0640011","Hartford School District","Dr. Ramon E. Betances Early Reading Lab","Eligible For Free Lunch","42.1","39.0","40.2","",""
"0642811","0640011","Hartford School District","Dr. Ramon E. Betances Early Reading Lab","Not Eligible For Lunch","","*","*","",""
"0642811","0640011","Hartford School District","Dr. Ramon E. Betances Early Reading Lab","Eligible For Reduced Lunch","","*","*","",""
"0645811","0640011","Hartford School District","EDP - Betances Early Reading Lab","Eligible For Free Lunch","","","","*","*"
"0645811","0640011","Hartford School District","EDP - Betances Early Reading Lab","Not Eligible For Lunch","","","","*","*"
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","Eligible For Free Lunch","","","","*","*"
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","Not Eligible For Lunch","","","","*",""
"0648211","0640011","Hartford School District","EDP - HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch","","","","*","92.9"
"0648211","0640011","Hartford School District","EDP - HPHS Academy of Engineering and Green Technology","Not Eligible For Lunch","","","","*",""
"0645911","0640011","Hartford School District","EDP - M.D. Fox","Eligible For Free Lunch","","","","*","*"
"0645911","0640011","Hartford School District","EDP - M.D. Fox","Not Eligible For Lunch","","","","*","*"
"0648111","0640011","Hartford School District","EDP - McDonough Expeditionary Learning School","Eligible For Free Lunch","","","","*","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","Eligible For Free Lunch","11.8","*","9.6","*","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","Not Eligible For Lunch","","*","","*","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","Eligible For Reduced Lunch","","","","","*"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","Eligible For Free Lunch","28.6","*","1.6","26.2","20.2"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","Not Eligible For Lunch","","*","","*","18.9"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","Eligible For Reduced Lunch","","","","*",""
"0642211","0640011","Hartford School District","Fred D. Wish Museum School","Eligible For Free Lunch","25.5","*","26.4","*","*"
"0642211","0640011","Hartford School District","Fred D. Wish Museum School","Not Eligible For Lunch","","*","","*","*"
"0643611","0640011","Hartford School District","Global Communications Academy","Eligible For Free Lunch","14.4","20.3","17.6","*","*"
"0643611","0640011","Hartford School District","Global Communications Academy","Not Eligible For Lunch","","","","*","*"
"0647911","0640011","Hartford School District","Great Path Academy High School at MCC","Eligible For Free Lunch","","23.0","13.2","",""
"0647911","0640011","Hartford School District","Great Path Academy High School at MCC","Not Eligible For Lunch","","*","*","",""
"0647911","0640011","Hartford School District","Great Path Academy High School at MCC","Eligible For Reduced Lunch","","*","*","",""
"0647211","0640011","Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch","64.4","*","61.4","65.1","42.8"
"0647211","0640011","Hartford School District","HPHS Academy of Engineering and Green Technology","Not Eligible For Lunch","","*","*","58.1","36.1"
"0647211","0640011","Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Reduced Lunch","","","*","",""
"0647511","0640011","Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Free Lunch","*","62.6","*","66.2","58.6"
"0647511","0640011","Hartford School District","HPHS Academy of Nursing and Health Science","Not Eligible For Lunch","*","","*","46.7","*"
"0647511","0640011","Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Reduced Lunch","","","","","*"
"0647311","0640011","Hartford School District","HPHS Freshmen Academy","Eligible For Free Lunch","62.2","","","",""
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","Eligible For Free Lunch","45.7","*","51.7","64.6","49.4"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","Not Eligible For Lunch","","*","*","55.0","26.1"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","Eligible For Reduced Lunch","","","*","",""
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","Eligible For Free Lunch","8.8","6.9","12.0","12.8","13.2"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","Not Eligible For Lunch","*","*","*","*","*"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","Eligible For Free Lunch","40.6","*","68.3","",""
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","Not Eligible For Lunch","","*","*","",""
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","Eligible For Reduced Lunch","","*","*","",""
"0647611","0640011","Hartford School District","High School Inc.","Eligible For Free Lunch","60.9","55.5","56.5","55.0",""
"0647611","0640011","Hartford School District","High School Inc.","Not Eligible For Lunch","*","*","*","*",""
"0647611","0640011","Hartford School District","High School Inc.","Eligible For Reduced Lunch","*","*","*","*",""
"0647611","0640011","Hartford School District","High School, Inc.","Eligible For Free Lunch","","","","","58.3"
"0647611","0640011","Hartford School District","High School, Inc.","Not Eligible For Lunch","","","","","*"
"0647611","0640011","Hartford School District","High School, Inc.","Eligible For Reduced Lunch","","","","","*"
"0648411","0640011","Hartford School District","High Step Transition","Eligible For Free Lunch","","","","*","*"
"0648411","0640011","Hartford School District","High Step Transition","Not Eligible For Lunch","","","","*","*"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","Eligible For Free Lunch","59.7","64.5","51.2","43.3","22.9"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","Not Eligible For Lunch","","","*","*","*"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","Eligible For Reduced Lunch","","","*","*","*"
"0641011","0640011","Hartford School District","Kennelly School","Eligible For Free Lunch","17.7","21.3","22.2","25.6","23.8"
"0641011","0640011","Hartford School District","Kennelly School","Not Eligible For Lunch","","","","25.6","21.8"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","Eligible For Free Lunch","","","","","*"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","Not Eligible For Lunch","","","","","*"
"0649511","0640011","Hartford School District","LC - Breakthrough II","Eligible For Free Lunch","","","","","*"
"0649611","0640011","Hartford School District","LC - Burns","Eligible For Free Lunch","","","","","*"
"0649811","0640011","Hartford School District","LC - Moylan","Eligible For Free Lunch","","","","","*"
"0640811","0640011","Hartford School District","M. D. Fox Elementary School","Eligible For Free Lunch","21.6","23.5","35.4","30.6","*"
"0640811","0640011","Hartford School District","M. D. Fox Elementary School","Not Eligible For Lunch","","","","30.6","*"
"0641611","0640011","Hartford School District","M. L. King School","Eligible For Free Lunch","33.7","21.6","25.9","26.2","25.0"
"0641611","0640011","Hartford School District","M. L. King School","Not Eligible For Lunch","","","","28.0","*"
"0641611","0640011","Hartford School District","M. L. King School","Eligible For Reduced Lunch","","","","","*"
"0644811","0640011","Hartford School District","MDP - Batchelder School","Eligible For Free Lunch","","","","*","*"
"0645011","0640011","Hartford School District","MDP - Bulkeley High School","Eligible For Free Lunch","","","","*","*"
"0644911","0640011","Hartford School District","MDP - HPHS Law and Government Academy","Eligible For Free Lunch","","","","*","*"
"0644911","0640011","Hartford School District","MDP - HPHS Law and Government Academy","Not Eligible For Lunch","","","","*","*"
"0648511","0640011","Hartford School District","MDP - Moylan School","Eligible For Free Lunch","","","","*","*"
"0648511","0640011","Hartford School District","MDP - Moylan School","Not Eligible For Lunch","","","","*",""
"0641211","0640011","Hartford School District","McDonough Expeditionary Learning School","Eligible For Free Lunch","44.4","44.1","38.2","*","*"
"0641211","0640011","Hartford School District","McDonough Expeditionary Learning School","Not Eligible For Lunch","","","","*","*"
