"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Eligible for Free or Reduced-Price Meals",37,20.7,44,16.2,50,16.7,67,21.1,56,21.2
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","*","*","N/A","N/A","N/A","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Eligible for Free or Reduced-Price Meals","*","*",6,11.1,"*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Eligible for Free or Reduced-Price Meals",16,15.0,18,17.8,21,18.4,10,9.8,10,9.7
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","*","*",11,12.8,8,9.4,7,7.7
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Eligible for Free or Reduced-Price Meals",31,9.6,22,7.0,29,9.4,34,12.1,30,10.6
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Eligible for Free or Reduced-Price Meals",11,8.2,"*","*",9,6.1,16,9.5,10,6.7
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",26,43.3,27,45.0
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Eligible for Free or Reduced-Price Meals",191,27.6,220,31.3,180,25.4,115,16.5,110,16.8
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Eligible for Free or Reduced-Price Meals",128,33.2,123,31.9,107,28.9,89,24.5,90,24.5
"Hamden School District","=""0620011""","Hamden Transition Academy @ SCSU (AACPB)","=""0620611""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Eligible for Free or Reduced-Price Meals","*","*",6,3.0,8,3.3,16,7.5,11,4.8
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Eligible for Free or Reduced-Price Meals",27,12.9,18,9.0,18,9.4,13,6.3,9,4.5
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Eligible for Free or Reduced-Price Meals",14,6.0,6,2.9,13,7.2,9,4.9,12,6.3
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Eligible for Free or Reduced-Price Meals",9,10.8,15,15.6,8,8.9,9,9.2,7,7.1
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Eligible for Free or Reduced-Price Meals",97,20.6,138,23.4,121,18.4,"N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",76,12.9,95,15.7
"Hartford School District","=""0640011""","Autism Program - Clark School","=""0644511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","Autism Program - Environmental Sciences Magnet School at Mary M Hooker","=""0644311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Fred D. Wish Museum School","=""0644211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Autism Program - Naylor School","=""0645711""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","Autism Program-Burr School","=""0648611""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Eligible for Free or Reduced-Price Meals",113,18.9,108,18.8,122,22.6,74,16.3,60,13.1
"Hartford School District","=""0640011""","Betances Early Reading Lab Magnet School","=""0642811""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",10,6.1,8,4.9
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Eligible for Free or Reduced-Price Meals","*","*","*","*",6,4.0,"N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Breakthrough II Magnet School","=""0643511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",9,5.3,"*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Eligible for Free or Reduced-Price Meals","*","*",6,3.4,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","Eligible for Free or Reduced-Price Meals",136,22.9,76,14.0,41,7.8,49,12.9,61,19.1
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Eligible for Free or Reduced-Price Meals",63,16.9,75,19.7,75,19.8,87,25.4,71,22.8
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Eligible for Free or Reduced-Price Meals",155,24.4,262,43.1,201,35.2,181,33.2,154,30.1
"Hartford School District","=""0640011""","Burr School","=""0642311""","Eligible for Free or Reduced-Price Meals",85,11.1,103,13.7,78,11.1,132,20.6,113,19.1
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",10,27.8,"N/A","N/A"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Eligible for Free or Reduced-Price Meals",21,7.9,34,11.3,68,17.0,71,15.9,44,11.1
"Hartford School District","=""0640011""","Clark School","=""0642411""","Eligible for Free or Reduced-Price Meals",57,14.0,46,11.7,119,31.0,61,20.0,55,22.1
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Eligible for Free or Reduced-Price Meals",99,27.8,79,27.9,80,25.6,138,35.6,120,35.4
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Eligible for Free or Reduced-Price Meals",139,51.7,149,46.4,57,20.7,82,31.9,107,43.3
"Hartford School District","=""0640011""","DDP - Simpson-Waverly School","=""0649411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Eligible for Free or Reduced-Price Meals",16,2.3,36,5.2,41,5.9,48,7.6,35,5.9
"Hartford School District","=""0640011""","Dr. Joseph Bellizzi Middle School","=""0645311""","Eligible for Free or Reduced-Price Meals",81,52.6,26,40.6,"N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","Eligible for Free or Reduced-Price Meals",8,2.2,"*","*",12,6.3,"N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",6,"*","*","*"
"Hartford School District","=""0640011""","EDP - Bulkeley High School","=""0648311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*",7,"*"
"Hartford School District","=""0640011""","EDP - HPHS Academy of Engineering and Green Technology","=""0648211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",17,70.8,13,39.4
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",25,78.1,26,66.7
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Eligible for Free or Reduced-Price Meals",20,5.6,72,12.7,47,8.0,16,2.9,18,3.5
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","Eligible for Free or Reduced-Price Meals",37,5.0,45,6.3,22,3.6,9,1.7,7,1.3
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Eligible for Free or Reduced-Price Meals",33,8.2,20,5.2,82,23.8,61,21.0,66,22.0
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Eligible for Free or Reduced-Price Meals",42,10.2,67,16.6,59,12.1,142,25.0,147,23.9
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Eligible for Free or Reduced-Price Meals","N/A","N/A",41,29.7,60,42.6,"N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",51,32.3,29,19.1
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Eligible for Free or Reduced-Price Meals",186,42.7,173,40.0,196,48.3,131,38.3,76,26.2
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Eligible for Free or Reduced-Price Meals",98,26.2,177,38.1,155,36.2,155,40.1,129,35.6
"Hartford School District","=""0640011""","HPHS Freshmen Academy","=""0647311""","Eligible for Free or Reduced-Price Meals",40,14.7,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Eligible for Free or Reduced-Price Meals",74,19.6,87,16.6,99,21.2,107,27.8,58,17.6
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Eligible for Free or Reduced-Price Meals",62,15.3,73,17.3,100,20.0,119,19.9,93,15.1
"Hartford School District","=""0640011""","Hartford PreKindergarten Magnet School","=""0641311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Hartford Transitional Learning Academy (Elementary)","=""0649011""","Eligible for Free or Reduced-Price Meals",19,55.9,11,31.4,19,43.2,"N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Eligible for Free or Reduced-Price Meals",70,28.2,54,25.5,100,39.5,77,37.2,"N/A","N/A"
"Hartford School District","=""0640011""","High School, Inc.","=""0647611""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",54,28.3
"Hartford School District","=""0640011""","High Step Transition","=""0648411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Eligible for Free or Reduced-Price Meals",196,62.0,117,55.5,87,60.8,56,40.0,43,30.5
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Eligible for Free or Reduced-Price Meals",159,20.5,127,17.6,123,18.4,116,20.0,80,15.1
"Hartford School District","=""0640011""","Kinsella Magnet School of Performing Arts","=""0641111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",65,8.7
"Hartford School District","=""0640011""","LC - Breakthrough II","=""0649511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",7,"*"
"Hartford School District","=""0640011""","LC - Moylan","=""0649811""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Eligible for Free or Reduced-Price Meals",95,18.7,123,24.2,133,23.3,100,17.4,70,11.7
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Eligible for Free or Reduced-Price Meals",156,33.7,76,18.0,88,24.2,91,27.1,40,12.0
"Hartford School District","=""0640011""","MDP - Batchelder School","=""0644811""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Hartford School District","=""0640011""","MDP - Moylan School","=""0648511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","Eligible for Free or Reduced-Price Meals",183,38.8,112,29.2,118,38.8,69,28.4,72,30.9
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Eligible for Free or Reduced-Price Meals",106,24.2,117,31.5,129,32.8,94,27.2,95,27.0
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","Eligible for Free or Reduced-Price Meals","*","*",7,13.2,"*","*",11,9.1,"N/A","N/A"
"Hartford School District","=""0640011""","Montessori Magnet at Fisher School","=""0643711""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",10,8.1
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
