"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","White","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Black or African American","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Two or More Races","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Black or African American","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","White","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Medically Fragile Program (WAVES)","=""0450711""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Asian","N/A","*","*","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","White","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Post High School Transition Program","=""0450511""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"East Lyme School District","=""0450011""","Post High School Transition Program","=""0450511""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"East Lyme School District","=""0450011""","Post High School Transition Program","=""0450511""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","*","*","N/A","*","N/A","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Black or African American","*","*","*","*","*","*","*","*","N/A","N/A"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Two or More Races","*","*","*","*","*","*","N/A","N/A","N/A","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","White",9,2.6,"*","*",6,1.9,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Asian","*","*","N/A","*","*","*","N/A","*","N/A","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Black or African American",15,24.6,22,44.0,19,40.4,11,22.9,10,27.8
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Hispanic/Latino of any race",12,34.3,"*","*",7,17.1,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","White",61,22.9,47,18.8,40,17.5,24,11.5,12,5.9
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","American Indian or Alaska Native","N/A","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Asian","*","*","N/A","*","N/A","*","*","*","N/A","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Black or African American",13,36.1,15,40.5,9,20.9,13,30.2,18,36.0
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Hispanic/Latino of any race",11,21.6,9,19.6,"*","*",8,17.8,"*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","White",30,11.5,21,8.0,31,12.7,19,9.4,19,7.9
"East Windsor School District","=""0470011""","East Windsor Transition Program","=""0470411""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"East Windsor School District","=""0470011""","East Windsor Transition Program","=""0470411""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Adolescent Principal Referred Expulsion Program","=""2539214""","Black or African American","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Adolescent Principal Referred Expulsion Program","=""2539214""","Hispanic/Latino of any race","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Adolescent Principal Referred Expulsion Program","=""2539214""","White","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Asian","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Black or African American","*","*","N/A","*","N/A","*","N/A","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Hispanic/Latino of any race","N/A","*","N/A","N/A","N/A","N/A","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","White","*","*",6,5.8,"N/A","N/A","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Asian","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Black or African American","N/A","*","N/A","*","N/A","*","*","*","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Hispanic/Latino of any race","*","*","*","*","N/A","*","N/A","*","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Two or More Races","N/A","*","N/A","*","N/A","*","*","*","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","White","*","*","*","*","N/A","N/A",8,9.0,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",19,19.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","N/A","*","*","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Asian","N/A","*","N/A","*","N/A","N/A","*","*","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Black or African American","N/A","*","*","*","N/A","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Hispanic/Latino of any race","*","*","*","*","N/A","*",14,45.2,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Two or More Races","N/A","*","*","*","N/A","*","*","*","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","White","*","*",15,18.1,"N/A","N/A",26,25.2,18,14.8
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","White",6,3.6,"*","*",7,4.9,"*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Asian","N/A","*","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Black or African American","*","*","*","*","N/A","*","N/A","*","N/A","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Hispanic/Latino of any race","N/A","N/A","N/A","*","N/A","*","N/A","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
