"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Male",10,5.0,"N/A","N/A","N/A","N/A","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","Female","*","*","N/A","N/A","N/A","N/A","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","Male","*","*","N/A","N/A","N/A","N/A","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""","Female","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"East Hampton School District","=""0420011""","Center School","=""0420311""","Male","*","*","*","*","*","*","N/A","N/A","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Female",19,6.8,6,2.2,12,4.2,"*","*",7,2.6
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Male",37,14.0,25,10.4,26,11.0,"*","*",31,12.4
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Female","*","*","*","*","*","*","*","*","N/A","N/A"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Male","*","*","*","*","*","*","*","*",20,8.6
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","Male","N/A","N/A","*","*","*","*","*","*","N/A","N/A"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","Female","N/A","*","*","*","*","*","N/A","*","N/A","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","Male","N/A","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","Female",6,4.0,"*","*","*","*","*","*","N/A","N/A"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","Male",28,20.0,"*","*","*","*","*","*",16,9.2
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Female",9,7.4,"*","*","*","*",6,4.6,13,10.7
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Male",8,12.9,"*","*","N/A","N/A",6,8.3,13,18.8
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","Female",6,2.8,"*","*","*","*",7,4.0,"*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","Male",16,7.8,"*","*","*","*",24,13.3,"*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","Female",6,3.4,"*","*",7,3.7,"*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","Male",34,15.2,"*","*",38,17.2,"*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","Female","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","Male","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Female",265,30.6,203,24.4,243,28.1,245,28.1,187,23.0
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Male",429,47.5,345,41.3,386,44.8,386,44.4,314,35.7
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","Female",152,28.5,116,22.7,107,20.3,102,18.5,80,14.5
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","Male",230,41.5,210,37.6,194,32.4,170,27.2,131,22.4
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","Female","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","Male","*","*","*","*","*","*",8,4.6,"*","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","Female",6,4.0,"*","*","*","*","*","*","N/A","N/A"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","Male",16,11.2,"*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","Female",13,7.5,9,5.9,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","Male",35,20.7,12,7.7,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","Female",22,9.5,21,9.5,7,3.0,8,3.3,"*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","Male",62,20.7,62,21.3,41,15.0,26,10.2,"*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","Female","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","Male","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Female",19,34.5,22,31.0,15,31.9,11,26.2,12,27.9
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Male",59,43.1,52,36.9,49,51.0,21,24.4,18,29.5
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","Female",49,21.6,35,20.0,11,7.2,9,10.1,"*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","Male",74,44.0,35,26.7,30,30.6,11,20.8,"*","*"
"East Hartford School District","=""0430011""","Willowbrook Early Childhood","=""0438011""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Hartford School District","=""0430011""","Willowbrook Early Childhood","=""0438011""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Female","*","*",9,6.0,6,4.2,"*","*",6,4.7
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Male","*","*",8,6.3,9,7.1,"*","*",19,14.4
"East Haven School District","=""0440011""","D. C. Moore School","=""0441411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","D. C. Moore School","=""0441411""","Male","*","*","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"East Haven School District","=""0440011""","Deer Run School","=""0440111""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Deer Run School","=""0440111""","Male","*","*","*","*","*","*","N/A","N/A","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Female",73,16.7,62,13.6,43,9.7,26,6.0,34,8.0
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Male",140,30.3,103,22.8,72,15.9,60,13.1,92,19.9
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Male","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Female",53,17.2,31,11.2,25,9.9,15,5.8,18,6.4
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Male",74,21.4,54,16.7,71,22.0,64,19.4,75,23.7
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Male","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Overbrook Elementary School","=""0441811""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Overbrook Elementary School","=""0441811""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Pathways","=""0449011""","Female","*","*","*","*","N/A","*","N/A","N/A","N/A","N/A"
"East Haven School District","=""0440011""","Pathways","=""0449011""","Male","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","Male","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Female",20,3.4,12,2.1,11,2.1,7,1.3,9,1.7
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Male",39,6.8,21,3.8,24,4.6,23,4.3,30,5.8
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Female",13,3.0,9,2.0,9,2.1,14,3.4,"*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Male",40,9.6,45,10.7,30,6.6,45,10.0,"*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Female","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Male","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Female","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Male","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Medically Fragile Program (WAVES)","=""0450711""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Medically Fragile Program (WAVES)","=""0450711""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Male","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"East Lyme School District","=""0450011""","Post High School Transition Program","=""0450511""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"East Lyme School District","=""0450011""","Post High School Transition Program","=""0450511""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Female","*","*","*","*","*","*","N/A","N/A","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Male","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Female",39,19.8,33,19.6,33,20.0,16,10.5,13,8.7
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Male",51,26.7,49,25.7,37,21.0,27,15.5,17,10.1
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Female",12,6.6,17,8.9,8,4.5,7,4.9,11,6.0
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Male",49,24.5,32,17.2,39,22.8,38,22.1,37,18.1
"East Windsor School District","=""0470011""","East Windsor Transition Program","=""0470411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Adolescent Principal Referred Expulsion Program","=""2539214""","Female","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Adolescent Principal Referred Expulsion Program","=""2539214""","Male","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Female","N/A","N/A","*","*","N/A","N/A","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Male","*","*","*","*","N/A","N/A","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Female","*","*","N/A","N/A","N/A","*","*","*","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Male","*","*",9,12.0,"N/A","N/A","*","*","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Female","*","*",8,14.5,"N/A","N/A",24,27.9,10,10.1
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Male","*","*",12,25.5,"N/A","N/A",22,38.6,15,23.8
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Female","N/A","N/A","N/A","N/A","*","*","N/A","N/A","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Male",6,6.3,"*","*","*","*","*","*","*","*"
