"District","District Code","School","School Code","Gender","Count","%"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Male","N/A","N/A"
"New Canaan School District","=""0900011""","East School","=""0900411""","Female","N/A","N/A"
"New Canaan School District","=""0900011""","East School","=""0900411""","Male","N/A","N/A"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Female","N/A","N/A"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Male","N/A","N/A"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Female","N/A","N/A"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Male","N/A","N/A"
"New Canaan School District","=""0900011""","South School","=""0900211""","Female","N/A","N/A"
"New Canaan School District","=""0900011""","South School","=""0900211""","Male","N/A","N/A"
"New Canaan School District","=""0900011""","West School","=""0900311""","Female","N/A","N/A"
"New Canaan School District","=""0900011""","West School","=""0900311""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Comm Based PreK","=""1038741""","Female","N/A","*"
"Norwalk School District","=""1030011""","Comm Based PreK","=""1038741""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Head Start","=""1038641""","Female","N/A","*"
"Norwalk School District","=""1030011""","Head Start","=""1038641""","Male","N/A","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Male","N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","Male","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","Male","N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","Male","N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","Male","N/A","N/A"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male","N/A","N/A"
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Male","N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","Male","N/A","N/A"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","Female","N/A","N/A"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","Male","N/A","N/A"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female","N/A","N/A"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male","N/A","N/A"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Female","N/A","N/A"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Male","N/A","N/A"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","Female","N/A","N/A"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","Male","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","Female","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","Male","N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Female","N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Barnard School","=""1510311""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Barnard School","=""1510311""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Comm Based PreK","=""1518741""","Female","N/A","*"
"Waterbury School District","=""1510011""","Comm Based PreK","=""1518741""","Male","N/A","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Head Start","=""1518641""","Female","N/A","*"
"Waterbury School District","=""1510011""","Head Start","=""1518641""","Male","N/A","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Male","N/A","N/A"
