"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","Students with Disabilities","N/A","N/A","*","*","N/A","N/A","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Students with Disabilities","*","*","*","*","*","*","N/A","N/A","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Students with Disabilities","N/A","*","*","*","*","*","*","*",12,33.3
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Students with Disabilities","*","*","*","*","*","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Students with Disabilities",13,38.2,6,16.7,10,25.0,15,38.5,13,26.5
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Students with Disabilities","N/A","N/A","*","*","*","*",8,16.3,6,12.8
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Kent School District","=""0680011""","LEAPSS","=""0680211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Students with Disabilities","*","*","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Students with Disabilities",14,14.3,34,30.4,21,19.8,33,29.5,28,23.9
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Students with Disabilities",21,16.4,30,27.8,23,23.5,12,13.3,10,10.0
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","Students with Disabilities","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Students with Disabilities","N/A","N/A",12,32.4,9,20.0,15,24.6,17,27.0
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Students with Disabilities","N/A","*","N/A","*","*","*","*","*",7,24.1
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","LEARN ABA Program at Center School","=""2451214""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Haynes Elementary Intensive Program","=""2451114""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN High School ABA at MS","=""2450614""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Kelly Middle School Intensive Program","=""2450914""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Ledyard RICHES Program","=""2450714""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN SAILS Middle School Program","=""2450814""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN STS 18-21 Year Old Program","=""2450414""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn High School ABA at MS","=""2450614""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Kelly Middle School Intensive Program","=""2450914""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Ledyard RICHES Program","=""2450714""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn STS 18-21 Year Old Program","=""2450414""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Special Education","=""2459014""","Students with Disabilities","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Students with Disabilities","*","*","*","*",8,23.5,"*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Students with Disabilities","*","*",7,10.9,6,9.7,7,10.9,7,10.3
"Learn","=""2450014""","The Friendship School","=""2450214""","Students with Disabilities","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Students with Disabilities","N/A","N/A","N/A","*","N/A","*","N/A","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","Students with Disabilities",9,16.4,"*","*","*","*","N/A","N/A","N/A","N/A"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Students with Disabilities","*","*","*","*","*","*","*","*",6,10.3
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","Students with Disabilities","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","Students with Disabilities","*","*","*","*","N/A","N/A","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Students with Disabilities","N/A","N/A","N/A","N/A","*","*","N/A","N/A","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Students with Disabilities",14,12.4,19,12.9,24,16.1,17,12.5,23,14.9
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Students with Disabilities",13,22.0,"*","*","*","*",11,21.6,7,11.9
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Students with Disabilities",6,"*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Students with Disabilities","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Students with Disabilities",13,31.7,12,27.3,7,18.9,13,28.3,"*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Students with Disabilities","*","*","*","*","N/A","N/A","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Students with Disabilities",17,11.3,22,15.9,15,11.0,19,13.7,10,7.1
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Students with Disabilities","*","*","*","*","N/A","N/A","N/A","N/A","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Students with Disabilities","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Madison School District","=""0760011""","Town Campus Learning Center","=""0769011""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Students with Disabilities","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A",8,40.0,12,50.0
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Students with Disabilities","N/A","N/A","*","*","*","*","*","*","N/A","N/A"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Students with Disabilities","*","*",10,11.0,11,13.9,9,10.1,"N/A","N/A"
"Manchester School District","=""0770011""","Elementary Site 2","=""0771111""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Students with Disabilities",20,23.0,7,10.9,7,9.9,12,16.4,16,28.1
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Students with Disabilities","N/A","N/A","*","*","N/A","*","N/A","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Students with Disabilities",25,21.9,44,33.8,40,29.9,23,19.8,30,23.3
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Students with Disabilities","*","*","*","*",8,14.3,"*","*","N/A","N/A"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Students with Disabilities",63,26.6,47,22.5,43,20.7,31,17.7,40,22.6
"Manchester School District","=""0770011""","Manchester Preschool - Site 2","=""0770811""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Students with Disabilities",49,61.3,47,63.5,57,68.7,39,63.9,52,74.3
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Students with Disabilities","N/A","*","N/A","*","*","*","N/A","*","N/A","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Students with Disabilities","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""","Students with Disabilities",9,12.7,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Students with Disabilities",8,16.3,"*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Students with Disabilities",11,18.3,8,17.0,"*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Students with Disabilities","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","Students with Disabilities","*","*",6,12.8,8,16.7,"*","*",10,20.8
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Students with Disabilities","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Students with Disabilities","*","*",6,6.7,6,6.7,8,9.6,10,14.9
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Students with Disabilities","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Students with Disabilities","N/A","N/A","*","*","*","*","*","*","N/A","N/A"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Students with Disabilities",6,4.2,"*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Students with Disabilities","*","*",9,11.0,6,6.7,6,7.1,"*","*"
"Meriden School District","=""0800011""","Community Classroom Collaborative-Meriden School District","=""0800211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Students with Disabilities",81,39.5,83,42.6,65,31.4,65,31.0,53,26.0
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Students with Disabilities","*","*","*","*","*","*",6,6.6,"*","*"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Students with Disabilities",16,20.8,"*","*","*","*","*","*","N/A","N/A"
