"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Shelton School District","=""1260011""","Pre-Kindergarten","=""1260111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible for Free or Reduced-Price Meals",79,23.4
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Eligible for Free or Reduced-Price Meals","*","*"
"Shelton School District","=""1260011""","Work Experience","=""1260711""","Eligible for Free or Reduced-Price Meals","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Eligible for Free or Reduced-Price Meals",12,16.2
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible for Free or Reduced-Price Meals",8,6.7
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","Eligible for Free or Reduced-Price Meals","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","Eligible for Free or Reduced-Price Meals","*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Eligible for Free or Reduced-Price Meals","*","*"
"Torrington School District","=""1430011""","ABC / Forbes School","=""1431511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Torrington School District","=""1430011""","East School","=""1430111""","Eligible for Free or Reduced-Price Meals","*","*"
"Torrington School District","=""1430011""","East TPS - PreK - Reg Ed","=""1432211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Eligible for Free or Reduced-Price Meals",8,3.2
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Eligible for Free or Reduced-Price Meals","*","*"
"Torrington School District","=""1430011""","Pre-K SpEd","=""1431611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Eligible for Free or Reduced-Price Meals",9,4.2
"Torrington School District","=""1430011""","Torringford / ABC","=""1432411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Torrington School District","=""1430011""","Torringford Community Outreach","=""1432311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Eligible for Free or Reduced-Price Meals",7,2.7
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Eligible for Free or Reduced-Price Meals",94,21.5
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Eligible for Free or Reduced-Price Meals",103,18.5
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","ASD Lab","=""1561111""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Haven School District","=""1560011""","Blended","=""1560711""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""","Eligible for Free or Reduced-Price Meals",35,5.6
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Haven School District","=""1560011""","Forest School","=""1560311""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","Eligible for Free or Reduced-Price Meals",94,15.7
"West Haven School District","=""1560011""","Life Skills","=""1560111""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""","Eligible for Free or Reduced-Price Meals",17,51.5
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""","Eligible for Free or Reduced-Price Meals",8,1.9
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Haven School District","=""1560011""","Washington School","=""1561211""","Eligible for Free or Reduced-Price Meals",19,4.9
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible for Free or Reduced-Price Meals",184,19.7
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Eligible for Free or Reduced-Price Meals",7,17.5
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","Middlesex Transition Academy","=""2130312""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Eligible for Free or Reduced-Price Meals",10,10.0
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Eligible for Free or Reduced-Price Meals","*","*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Eligible for Free or Reduced-Price Meals","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","Eligible for Free or Reduced-Price Meals",6,"*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Eligible for Free or Reduced-Price Meals",8,3.9
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Eligible for Free or Reduced-Price Meals",61,20.2
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Eligible for Free or Reduced-Price Meals",33,10.5
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","Eligible for Free or Reduced-Price Meals","*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","Eligible for Free or Reduced-Price Meals","*","*"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","Eligible for Free or Reduced-Price Meals",19,8.2
"Montville School District","=""0860011""","Mohegan School","=""0860111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Eligible for Free or Reduced-Price Meals",34,15.5
"Montville School District","=""0860011""","Oakdale School","=""0860511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Eligible for Free or Reduced-Price Meals","*","*"
"Montville School District","=""0860011""","Pre School Program","=""0860311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible for Free or Reduced-Price Meals",23,16.7
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Eligible for Free or Reduced-Price Meals","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Eligible for Free or Reduced-Price Meals","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Eligible for Free or Reduced-Price Meals","*","*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","Eligible for Free or Reduced-Price Meals","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Eligible for Free or Reduced-Price Meals",23,21.3
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Eligible for Free or Reduced-Price Meals",10,11.1
"North Branford School District","=""0990011""","School to Work Program","=""0999011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
